midpoint	start	stop	h1	h12	h123	h2_h1
4493183	4492703	4493652	0.008729272959183673	0.010642538265306123	0.013432716836734696	0.8538812785388128
4494079	4493654	4494548	0.02606823979591837	0.044483418367346934	0.059909119897959176	0.6299694189602447
4495132	4494549	4495564	0.006098533163265306	0.0067362882653061226	0.008011798469387755	0.9477124183006536
4495987	4495566	4496628	0.005420918367346938	0.0060188137755102025	0.0066565688775510196	0.9080882352941175
4497205	4496629	4497734	0.01379145408163265	0.018574617346938774	0.02734375	0.791907514450867
4498166	4497736	4498594	0.005221619897959183	0.005620216836734694	0.006178252551020408	0.9045801526717556
4499201	4498595	4499704	0.006776147959183674	0.008450255102040817	0.010004783163265307	0.8558823529411765
4500411	4499706	4500985	0.017976721938775506	0.02323820153061224	0.033322704081632654	0.8403547671840355
4501578	4500986	4502006	0.014987244897959183	0.021683673469387755	0.03411989795918367	0.7393617021276596
4502538	4502007	4503030	0.006616709183673469	0.007573341836734693	0.009167729591836734	0.891566265060241
4503554	4503032	4504045	0.008011798469387755	0.009406887755102043	0.01132015306122449	0.8781094527363184
4504598	4504046	4505223	0.0049027423469387744	0.00514190051020408	0.0055404974489795915	0.9634146341463414
4505888	4505224	4506335	0.006417410714285715	0.007254464285714286	0.008450255102040817	0.8478260869565217
4506822	4506341	4507312	0.007095025510204083	0.008769132653061226	0.01084183673469388	0.8623595505617978
4507829	4507315	4508414	0.010762117346938774	0.013751594387755103	0.016940369897959186	0.5833333333333334
4508929	4508417	4509344	0.026466836734693872	0.041374362244897954	0.06002869897959183	0.6355421686746987
4509860	4509346	4510452	0.01143973214285714	0.015824298469387755	0.021683673469387755	0.789198606271777
4511373	4510456	4511746	0.005819515306122449	0.0064572704081632655	0.00741390306122449	0.9452054794520547
4512193	4511747	4512645	0.005381058673469387	0.006178252551020408	0.006895727040816325	0.9074074074074073
4513185	4512646	4513586	0.006696428571428572	0.007692920918367346	0.009287308673469389	0.925595238095238
4513991	4513588	4514359	0.006776147959183674	0.007732780612244899	0.009327168367346938	0.8941176470588236
4515022	4514362	4515502	0.0049027423469387744	0.00514190051020408	0.0055404974489795915	0.9634146341463414
4515908	4515503	4516304	0.0054607780612244885	0.006098533163265305	0.007055165816326529	0.9416058394160584
4516722	4516305	4517096	0.005341198979591837	0.005978954081632652	0.006616709183673468	0.9402985074626865
4517935	4517099	4518715	0.008091517857142856	0.010084502551020409	0.01247608418367347	0.7536945812807881
4519207	4518720	4519663	0.009765625	0.012356505102040819	0.015943877551020412	0.6551020408163265
4520276	4519664	4521280	0.03236607142857141	0.04512117346938776	0.06186224489795919	0.36945812807881745
4521890	4521296	4522352	0.030054209183673474	0.045121173469387765	0.06146364795918369	0.51657824933687
4522822	4522360	4523246	0.011439732142857142	0.014787946428571428	0.019571109693877552	0.6585365853658537
4523973	4523247	4524606	0.005699936224489797	0.0061782525510204085	0.0070153061224489804	0.944055944055944
4525284	4524620	4525779	0.02730389030612245	0.04388552295918367	0.060626594387755105	0.5065693430656935
4526280	4525783	4526861	0.009327168367346938	0.012954400510204082	0.015345982142857142	0.6388888888888888
4527409	4526865	4528003	0.015624999999999998	0.0254703443877551	0.03184789540816327	0.5395408163265306
4528867	4528054	4529352	0.012037627551020409	0.017777423469387755	0.021763392857142853	0.576158940397351
4530000	4529354	4530366	0.008848852040816327	0.012356505102040817	0.014628507653061226	0.7274774774774775
4530834	4530373	4531512	0.011080994897959183	0.01442920918367347	0.018973214285714288	0.7410071942446044
4531922	4531516	4532749	0.008689413265306124	0.010642538265306124	0.014548788265306124	0.8876146788990826
4533267	4532750	4534220	0.007772640306122449	0.009207589285714286	0.012077487244897957	0.9076923076923077
4534698	4534224	4535367	0.009566326530612243	0.012914540816326531	0.015306122448979591	0.5916666666666666
4535783	4535368	4536188	0.008410395408163265	0.010004783163265307	0.012595663265306124	0.8483412322274881
4536597	4536191	4536960	0.011639030612244895	0.01522640306122449	0.019411670918367346	0.6147260273972602
4537473	4536961	4537795	0.012037627551020407	0.017617984693877556	0.023357780612244895	0.6754966887417219
4538251	4537796	4538604	0.03380102040816327	0.04815051020408164	0.05731823979591838	0.23584905660377353
4538991	4538605	4539465	0.03188775510204081	0.0542091836734694	0.07525510204081633	0.5099999999999999
4539901	4539467	4540292	0.037667410714285705	0.05859374999999999	0.08051658163265304	0.3518518518518517
4540714	4540293	4541440	0.012755102040816325	0.016940369897959183	0.02220184948979592	0.6484375000000001
4541862	4541444	4542225	0.01215720663265306	0.01725924744897959	0.02204241071428571	0.580327868852459
4542558	4542226	4542984	0.013273278061224487	0.019850127551020412	0.029177295918367346	0.6621621621621621
4543347	4542986	4543760	0.012874681122448977	0.018614477040816327	0.02626753826530612	0.7770897832817337
4544211	4543761	4544564	0.018654336734693883	0.026905293367346938	0.035833864795918366	0.43482905982906006
4544916	4544566	4545281	0.007214604591836735	0.008649553571428572	0.010722257653061226	0.7762430939226519
4546289	4545283	4546699	0.020288584183673467	0.03128985969387755	0.04524075255102041	0.48035363457760316
4547102	4546700	4547535	0.009247448979591838	0.01175860969387755	0.01558514030612245	0.8254310344827586
4548197	4547536	4548692	0.01602359693877551	0.02379623724489796	0.03384088010204082	0.7201492537313432
4549059	4548693	4549474	0.009685905612244897	0.012555803571428572	0.017299107142857147	0.8333333333333333
4550414	4549476	4551145	0.00892857142857143	0.011798469387755105	0.015186543367346943	0.8191964285714285
4551531	4551146	4551948	0.0067362882653061226	0.007932079081632654	0.009685905612244899	0.893491124260355
4552310	4551951	4553029	0.005580357142857144	0.006058673469387756	0.006895727040816327	0.9428571428571428
4553743	4553030	4554142	0.012515943877551021	0.016820790816326533	0.024354272959183673	0.7707006369426752
4554607	4554143	4555145	0.005660076530612245	0.00629783163265306	0.007254464285714285	0.9436619718309859
4555567	4555148	4556092	0.006098533163265306	0.006895727040816328	0.007971938775510204	0.9183006535947712
4556706	4556093	4557119	0.00856983418367347	0.010243941326530613	0.013352997448979595	0.886046511627907
4557548	4557120	4558009	0.009167729591836735	0.010602678571428572	0.012994260204081632	0.9217391304347826
4558496	4558010	4558865	0.008330676020408163	0.01084183673469388	0.013392857142857142	0.8062200956937798
4559269	4558871	4559763	0.012515943877551018	0.019252232142857144	0.023397640306122448	0.7308917197452229
4560143	4559764	4560571	0.011718749999999998	0.016741071428571428	0.022241709183673464	0.6666666666666666
4560986	4560574	4561334	0.006975446428571429	0.007772640306122449	0.009207589285714286	0.9285714285714285
4561732	4561335	4562129	0.0061782525510204085	0.006816007653061225	0.007772640306122449	0.9483870967741935
4562506	4562132	4562900	0.040338010204081634	0.06246014030612245	0.08111447704081634	0.32361660079051385
4563383	4562903	4563767	0.009247448979591837	0.011479591836734693	0.01446906887755102	0.8620689655172414
4564157	4563771	4564629	0.01012436224489796	0.012994260204081634	0.017737563775510206	0.8405511811023622
4565041	4564633	4565405	0.01941167091836735	0.02838010204081633	0.03380102040816327	0.3583162217659138
4565772	4565406	4566266	0.07150829081632655	0.11918048469387757	0.14309630102040816	0.2463768115942031
4566653	4566269	4567028	0.013392857142857142	0.016900510204081634	0.022959183673469392	0.8199404761904762
4567433	4567030	4567852	0.011519451530612245	0.016621492346938774	0.020448022959183673	0.5570934256055364
4568281	4567853	4568775	0.010483099489795918	0.012874681122448979	0.016701211734693876	0.8098859315589354
4569193	4568778	4569560	0.02459343112244898	0.033203125	0.04436383928571428	0.4092382495948136
4569914	4569561	4570283	0.010004783163265306	0.01279496173469388	0.016860650510204085	0.800796812749004
4570658	4570286	4571058	0.01132015306122449	0.014907525510204082	0.0194515306122449	0.823943661971831
4571490	4571059	4571928	0.013791454081632652	0.01857461734693877	0.02407525510204081	0.6748554913294799
4572331	4571934	4572690	0.008609693877551021	0.010841836734693877	0.013831313775510204	0.8518518518518519
4573052	4572692	4573423	0.008250956632653062	0.009446747448979591	0.011639030612244899	0.9130434782608696
4573845	4573429	4574341	0.005819515306122449	0.006297831632653062	0.007134885204081634	0.9452054794520547
4574790	4574343	4575221	0.008290816326530613	0.010204081632653062	0.012994260204081634	0.8461538461538463
4575630	4575227	4576219	0.008450255102040817	0.010124362244897961	0.012715242346938778	0.8844339622641509
4576562	4576220	4576961	0.014787946428571428	0.01957110969387755	0.02658641581632653	0.8059299191374664
4577380	4576962	4577813	0.00856983418367347	0.01052295918367347	0.013871173469387755	0.886046511627907
4578151	4577818	4578618	0.006656568877551021	0.007453762755102041	0.008888711734693877	0.9251497005988023
4579009	4578627	4579360	0.007294323979591837	0.007932079081632654	0.009207589285714286	0.9562841530054644
4579721	4579364	4580143	0.010642538265306123	0.014150191326530615	0.0194515306122449	0.7734082397003745
4580604	4580144	4580974	0.007613201530612246	0.009008290816326531	0.01092155612244898	0.8717277486910995
4581325	4580975	4581714	0.007852359693877552	0.009287308673469389	0.011678890306122448	0.9086294416243655
4582084	4581719	4582577	0.009526466836734694	0.012037627551020409	0.01522640306122449	0.8305439330543932
4582983	4582578	4583415	0.027463329081632654	0.04468271683673469	0.058394451530612235	0.47097242380261245
4583823	4583419	4584153	0.016143176020408167	0.021723533163265307	0.028180803571428575	0.506172839506173
4584553	4584157	4584952	0.008131377551020409	0.010283801020408163	0.012675382653061226	0.801470588235294
4585395	4584953	4585764	0.016701211734693872	0.022839604591836732	0.03380102040816326	0.7661097852028639
4586317	4585765	4586661	0.011559311224489796	0.014668367346938778	0.01921237244897959	0.7086206896551724
4586987	4586662	4587317	0.007812500000000002	0.009765625	0.011997767857142856	0.875
4587679	4587319	4588109	0.027224170918367343	0.03463807397959184	0.043486926020408156	0.2964860907759881
4588526	4588110	4588951	0.008450255102040817	0.009845344387755105	0.012236926020408163	0.8844339622641509
4589375	4588954	4589778	0.007134885204081633	0.008131377551020409	0.00972576530612245	0.9301675977653631
4590178	4589779	4590547	0.02216198979591836	0.03125	0.04607780612244898	0.6753597122302156
4590923	4590548	4591274	0.008131377551020409	0.009566326530612245	0.011957908163265306	0.9117647058823529
4591633	4591276	4592088	0.009486607142857142	0.012675382653061222	0.016262755102040817	0.7899159663865546
4592455	4592092	4592848	0.03734853316326529	0.05632174744897958	0.07928093112244897	0.383137673425827
4593256	4592849	4593636	0.01132015306122449	0.014508928571428568	0.01953125	0.823943661971831
4594056	4593637	4594429	0.011280293367346938	0.014150191326530611	0.017737563775510203	0.7455830388692579
4594841	4594433	4595249	0.014349489795918366	0.01973054846938776	0.02738360969387755	0.6874999999999999
4595638	4595255	4596013	0.02076690051020408	0.03081154336734694	0.04001913265306122	0.5767754318618042
4596435	4596015	4596793	0.01574457908163265	0.020567602040816327	0.02845982142857143	0.8468354430379746
4597171	4596794	4597548	0.011001275510204082	0.014508928571428572	0.01905293367346939	0.7807971014492754
4597927	4597549	4598328	0.010204081632653062	0.013711734693877552	0.01825573979591837	0.763671875
4598748	4598331	4599122	0.00896843112244898	0.011200573979591837	0.014787946428571428	0.8577777777777779
4599541	4599123	4599963	0.024433992346938764	0.034000318877551026	0.05253507653061224	0.7911908646003262
4600307	4599967	4600735	0.011599170918367346	0.015186543367346941	0.021245216836734696	0.8281786941580757
4601174	4600736	4601646	0.01446906887755102	0.018773915816326533	0.026307397959183673	0.8016528925619835
4602026	4601648	4602486	0.011200573979591833	0.01558514030612245	0.02060746173469388	0.7846975088967971
4602893	4602487	4603341	0.012077487244897956	0.017657844387755105	0.023397640306122448	0.6765676567656764
4603764	4603346	4604260	0.016820790816326533	0.023198341836734696	0.03212691326530612	0.5260663507109006
4604598	4604261	4605083	0.01709980867346939	0.022959183673469385	0.029655612244897954	0.48601398601398604
4605453	4605084	4605791	0.035036670918367346	0.049386160714285726	0.06588807397959184	0.26279863481228655
4606304	4605792	4606709	0.0446827168367347	0.08127391581632652	0.10315688775510204	0.4843889384478146
4607129	4606714	4607566	0.017418686224489794	0.02459343112244898	0.03575414540816327	0.6292906178489701
4608000	4607568	4608395	0.030771683673469392	0.05181760204081633	0.07198660714285714	0.6269430051813473
4608873	4608396	4609230	0.01259566326530612	0.01582429846938776	0.022281568877551026	0.8718354430379746
4609633	4609233	4610073	0.016541772959183673	0.02299904336734694	0.03160873724489796	0.6096385542168674
4611064	4610075	4611444	0.02702487244897958	0.04137436224489796	0.05141900510204081	0.33628318584070777
4611875	4611445	4612223	0.07138871173469385	0.07832429846938777	0.08561862244897961	0.06085985482970367
4612652	4612226	4613008	0.013552295918367345	0.019690688775510203	0.025669642857142853	0.7117647058823529
4613419	4613009	4614148	0.028818558673469385	0.04268973214285715	0.05739795918367347	0.41839557399723365
4614496	4614152	4614840	0.014987244897959183	0.02068718112244898	0.027383609693877556	0.7752659574468085
4615167	4614841	4615555	0.022879464285714288	0.034359056122448974	0.045838647959183666	0.4982578397212544
4615959	4615557	4616428	0.0098453443877551	0.013432716836734696	0.016462053571428572	0.7975708502024291
4616866	4616429	4617312	0.009526466836734694	0.011200573979591837	0.014309630102040817	0.897489539748954
4617675	4617313	4618033	0.020368303571428572	0.029137436224489794	0.041892538265306124	0.5264187866927593
4618418	4618035	4618879	0.023676658163265304	0.035873724489795915	0.05540497448979592	0.7272727272727273
4619535	4618880	4619982	0.014987244897959183	0.02224170918367347	0.029775191326530618	0.7393617021276596
4620433	4619983	4620924	0.00821109693877551	0.00940688775510204	0.011599170918367346	0.912621359223301
4621382	4620927	4621747	0.010961415816326528	0.014907525510204082	0.019690688775510206	0.7799999999999999
4622356	4621750	4622825	0.008609693877551021	0.010044642857142856	0.012436224489795918	0.9166666666666666
4623294	4622826	4623675	0.008848852040816327	0.011080994897959183	0.014668367346938774	0.8558558558558559
4624095	4623678	4625943	0.015306122448979593	0.020089285714285716	0.02527104591836735	0.4791666666666667
4626418	4625945	4626922	0.009964923469387755	0.013592155612244899	0.01678093112244898	0.662
4627450	4626923	4628022	0.011878188775510204	0.01582429846938776	0.02220184948979592	0.7969798657718121
4628539	4628026	4629112	0.009566326530612245	0.012755102040816327	0.017777423469387755	0.7916666666666667
4630422	4629117	4630779	0.007294323979591837	0.00888871173469388	0.010961415816326533	0.825136612021858
4631180	4630780	4631610	0.011080994897959183	0.014309630102040819	0.020049426020408163	0.8543165467625898
4632134	4631614	4632898	0.012755102040816323	0.018494897959183673	0.028061224489795915	0.7749999999999999
4633372	4632899	4633843	0.013153698979591835	0.01709980867346939	0.02347735969387755	0.8166666666666667
4634305	4633846	4634814	0.00741390306122449	0.008609693877551021	0.010801977040816327	0.9032258064516129
4635396	4634815	4635850	0.016222895408163258	0.021045918367346934	0.030691964285714288	0.8513513513513513
4636629	4635852	4637180	0.025908801020408153	0.03906249999999999	0.047233737244897954	0.3076923076923075
4637609	4637181	4637973	0.0069355867346938774	0.008131377551020409	0.009885204081632654	0.896551724137931
4638405	4637979	4638830	0.03710937499999999	0.0621014030612245	0.07868303571428571	0.4151450053705691
4639226	4638833	4639637	0.01602359693877551	0.022082270408163268	0.029615752551020412	0.5509950248756218
4640321	4639638	4640705	0.009048150510204082	0.011200573979591837	0.014190051020408163	0.8215859030837004
4641137	4640711	4641538	0.005819515306122449	0.0064572704081632655	0.00741390306122449	0.9452054794520547
4641959	4641539	4642553	0.029615752551020412	0.052535076530612256	0.0697544642857143	0.5794078061911172
4643167	4642569	4643576	0.009606186224489797	0.011838329081632654	0.01482780612244898	0.8672199170124482
4643973	4643577	4644348	0.011599170918367346	0.01446906887755102	0.01877391581632653	0.7525773195876289
4644714	4644350	4645128	0.005500637755102041	0.005859375	0.006576849489795918	0.967391304347826
4646095	4645129	4646472	0.012755102040816327	0.015545280612244899	0.01933195153061225	0.69375
4646836	4646474	4647281	0.010522959183673467	0.014150191326530613	0.018136160714285716	0.6799242424242423
4647678	4647284	4648073	0.025948660714285716	0.04029815051020408	0.057397959183673464	0.5576036866359447
4648435	4648076	4648982	0.007214604591836733	0.008529974489795918	0.010204081632653059	0.6657458563535911
4649407	4648983	4649899	0.0514588647959184	0.07601243622448978	0.10144292091836732	0.2501936483346249
4650361	4649903	4650724	0.006178252551020408	0.007453762755102039	0.008888711734693876	0.7935483870967742
4651817	4650725	4652213	0.006297831632653062	0.007413903061224489	0.008729272959183673	0.8449367088607596
4652738	4652214	4653320	0.012635522959183671	0.019331951530612245	0.025550063775510203	0.6908517350157728
4653759	4653323	4654092	0.01092155612244898	0.014748086734693876	0.01953125	0.7372262773722629
4654492	4654093	4654875	0.014827806122448977	0.02020886479591837	0.02690529336734694	0.6975806451612903
4655263	4654877	4655771	0.008649553571428572	0.010323660714285716	0.013432716836734696	0.8870967741935484
4656154	4655775	4656547	0.008211096938775512	0.010722257653061226	0.013273278061224488	0.8033980582524272
4656959	4656548	4657375	0.02487244897959184	0.037627551020408156	0.05771683673469387	0.6794871794871794
4657755	4657380	4658117	0.027303890306122444	0.04045758928571428	0.058155293367346934	0.6467153284671533
4658605	4658118	4659002	0.008689413265306124	0.011918048469387757	0.014787946428571432	0.8142201834862385
4659401	4659003	4659785	0.0067362882653061226	0.007732780612244899	0.00932716836734694	0.9260355029585798
4660255	4659788	4660738	0.008370535714285716	0.010323660714285716	0.013671875	0.8833333333333333
4661183	4660739	4661635	0.029695471938775503	0.04763233418367348	0.06018813775510204	0.39597315436241604
4662119	4661636	4662517	0.006297831632653061	0.0069355867346938774	0.007892219387755103	0.9493670886075949
4662851	4662520	4663248	0.012515943877551018	0.016900510204081634	0.024433992346938774	0.8073248407643312
4663619	4663250	4664028	0.008091517857142858	0.009088010204081632	0.010682397959183673	0.938423645320197
4664381	4664029	4664819	0.008171237244897961	0.009845344387755103	0.012954400510204082	0.8804878048780488
4665219	4664821	4665604	0.013432716836734693	0.020129145408163265	0.025310905612244902	0.7091988130563798
4666071	4665605	4666527	0.010084502551020409	0.012954400510204083	0.017697704081632657	0.8399209486166007
4666900	4666533	4667467	0.007932079081632654	0.009526466836734694	0.01159917091836735	0.8391959798994976
4667882	4667469	4668280	0.008569834183673469	0.01016422193877551	0.012755102040816329	0.8511627906976744
4668756	4668288	4669143	0.03332270408163265	0.05373086734693877	0.07095025510204081	0.3875598086124401
4669677	4669146	4670059	0.015186543367346938	0.01973054846938776	0.025709502551020412	0.5262467191601048
4670439	4670061	4670824	0.018335459183673467	0.027503188775510206	0.03276466836734694	0.425
4671205	4670826	4671593	0.021962691326530615	0.03232621173469388	0.04524075255102041	0.3865698729582578
4672167	4671594	4672563	0.010762117346938774	0.014269770408163268	0.019571109693877552	0.7759259259259259
4673049	4672564	4673439	0.01825573979591837	0.023995535714285712	0.029974489795918366	0.3711790393013102
4673834	4673440	4674224	0.009327168367346938	0.01132015306122449	0.013711734693877552	0.7863247863247863
4674631	4674226	4675044	0.013871173469387757	0.01745854591836735	0.022042410714285712	0.5344827586206896
4675417	4675045	4675905	0.01454878826530612	0.021006058673469392	0.02638711734693878	0.5561643835616437
4676348	4675907	4676825	0.032445790816326536	0.05628188775510204	0.07971938775510203	0.5847665847665848
4677224	4676826	4677664	0.006895727040816327	0.007533482142857144	0.008808992346938774	0.9537572254335259
4678182	4677667	4678775	0.009287308673469389	0.012157206632653062	0.016222895408163268	0.8261802575107295
4679250	4678776	4679592	0.00868941326530612	0.011080994897959183	0.01446906887755102	0.6697247706422018
4679996	4679594	4680464	0.030572385204081624	0.04460299744897959	0.06345663265306122	0.3324641460234679
4680879	4680465	4681332	0.010044642857142858	0.01327327806122449	0.017578125000000003	0.8392857142857142
4681711	4681334	4682153	0.007971938775510206	0.009566326530612245	0.011639030612244899	0.8400000000000001
4682591	4682158	4683098	0.009964923469387755	0.012755102040816329	0.017498405612244902	0.8
4683547	4683101	4684090	0.008888711734693876	0.01056281887755102	0.01259566326530612	0.5605381165919282
4684616	4684096	4685058	0.006138392857142858	0.006776147959183673	0.008051658163265306	0.948051948051948
4685482	4685059	4685865	0.00697544642857143	0.007932079081632654	0.009247448979591837	0.8171428571428572
4686313	4685867	4686675	0.007533482142857143	0.009446747448979591	0.012236926020408165	0.8306878306878307
4687069	4686678	4687710	0.02120535714285714	0.033322704081632654	0.04866868622448979	0.6607142857142856
4688147	4687711	4688552	0.007732780612244899	0.009167729591836735	0.011240433673469389	0.7912371134020618
4688919	4688553	4689279	0.0064572704081632655	0.007254464285714287	0.008689413265306123	0.9228395061728395
4689649	4689280	4690330	0.012396364795918364	0.01598373724489796	0.022799744897959183	0.8392282958199356
4690807	4690332	4691303	0.007453762755102042	0.008848852040816327	0.011240433673469389	0.8689839572192514
4691958	4691306	4692468	0.018016581632653066	0.022002551020408163	0.026626275510204085	0.3086283185840709
4692877	4692471	4693249	0.008649553571428572	0.010602678571428572	0.013950892857142858	0.8870967741935484
4693651	4693251	4694040	0.007294323979591837	0.007932079081632654	0.009207589285714286	0.9562841530054644
4694570	4694043	4694945	0.014229910714285714	0.018614477040816327	0.02614795918367347	0.8305322128851541
4695365	4694950	4696070	0.019052933673469385	0.027423469387755098	0.04013871173469387	0.7646443514644351
4696498	4696075	4696888	0.015425701530612245	0.02299904336734694	0.0310905612244898	0.5335917312661498
4697316	4696893	4697717	0.01064253826530612	0.015106823979591837	0.018614477040816327	0.6329588014981273
4698176	4697718	4698551	0.012436224489795917	0.018176020408163265	0.02487244897959184	0.7692307692307693
4698985	4698552	4699528	0.02479272959183673	0.037069515306122444	0.04950573979591836	0.36977491961414777
4699967	4699529	4700685	0.008490114795918368	0.011280293367346941	0.013990752551020409	0.7652582159624414
4701092	4700686	4701490	0.005102040816326531	0.005341198979591835	0.0057397959183673455	0.96484375
4701922	4701492	4702512	0.005779655612244899	0.006576849489795918	0.007653061224489795	0.9137931034482758
4702945	4702513	4703469	0.015664859693877552	0.021763392857142856	0.030054209183673474	0.6323155216284989
4703819	4703470	4704235	0.009167729591836735	0.011080994897959185	0.013871173469387757	0.8608695652173913
4704626	4704238	4705014	0.025470344387755098	0.03774713010204082	0.048628826530612235	0.3865414710485132
4705472	4705020	4705944	0.011639030612244899	0.014508928571428572	0.019252232142857144	0.8613013698630136
4706474	4705948	4706855	0.009606186224489796	0.011559311224489796	0.014907525510204082	0.8983402489626556
4707260	4706856	4707684	0.007493622448979592	0.008689413265306123	0.010881696428571428	0.9042553191489362
4708082	4707685	4708497	0.005859375000000001	0.006218112244897959	0.006935586734693878	0.9693877551020408
4709508	4708499	4709923	0.011041135204081632	0.015505420918367346	0.019013073979591837	0.6462093862815884
4710300	4709926	4710714	0.02216198979591837	0.03571428571428571	0.046037946428571425	0.6402877697841727
4711185	4710721	4711874	0.009845344387755103	0.011280293367346938	0.014150191326530611	0.9271255060728745
4712331	4711875	4712698	0.01686065051020408	0.022122130102040817	0.028818558673469385	0.4278959810874705
4713040	4712699	4713468	0.006058673469387756	0.006656568877551021	0.007613201530612245	0.9177631578947368
4714010	4713470	4714505	0.03451849489795919	0.05879304846938776	0.08270886479591838	0.5144341801385681
4714911	4714507	4715341	0.009127869897959185	0.01052295918367347	0.012914540816326533	0.8930131004366813
4715821	4715344	4716301	0.015385841836734693	0.02303890306122449	0.033083545918367346	0.6683937823834197
4716657	4716304	4717088	0.03575414540816327	0.047233737244897975	0.06126434948979592	0.2775919732441471
4717524	4717092	4717926	0.01450892857142857	0.021205357142857144	0.03053252551020408	0.7307692307692307
4718336	4717931	4718701	0.015345982142857142	0.021803252551020412	0.029336734693877556	0.5792207792207791
4719165	4718702	4719578	0.018335459183673467	0.02818080357142857	0.04221141581632653	0.6076086956521738
4720017	4719579	4720391	0.022640306122448977	0.03579400510204082	0.05054209183673469	0.573943661971831
4720869	4720393	4721451	0.013990752551020405	0.02068718112244898	0.027941645408163268	0.7207977207977208
4721879	4721452	4722388	0.012197066326530611	0.01634247448979592	0.023038903061224487	0.7238562091503267
4722791	4722389	4723189	0.009845344387755101	0.013034119897959183	0.017338966836734693	0.7975708502024291
4723741	4723194	4724228	0.0068160076530612256	0.008490114795918366	0.010044642857142856	0.8567251461988304
4724737	4724233	4725195	0.008091517857142858	0.009685905612244899	0.011758609693877552	0.8423645320197045
4725570	4725196	4725952	0.006855867346938776	0.008051658163265307	0.009805484693877552	0.8953488372093024
4726457	4725955	4726969	0.026307397959183673	0.04145408163265306	0.0647720025510204	0.696969696969697
4727383	4726970	4728258	0.01450892857142857	0.02128507653061224	0.02666613520408163	0.603021978021978
4728678	4728259	4729172	0.02905771683673469	0.03926179846938775	0.052016900510204064	0.2976680384087791
4729901	4729173	4730424	0.008290816326530613	0.010204081632653062	0.013552295918367346	0.8461538461538463
4730881	4730426	4731273	0.015784438775510203	0.021763392857142856	0.029735331632653052	0.7159090909090908
4731749	4731277	4732123	0.008888711734693877	0.011280293367346938	0.014469068877551021	0.7757847533632287
4732529	4732135	4733150	0.04472257653061224	0.0768096301020408	0.1045519770408163	0.4540998217468805
4733538	4733153	4733908	0.005978954081632654	0.0064572704081632655	0.007294323979591837	0.9466666666666667
4734329	4733913	4734718	0.0069355867346938774	0.0075733418367346945	0.008848852040816327	0.9540229885057471
4735079	4734720	4735509	0.02367665816326531	0.04033801020408164	0.051777742346938785	0.5925925925925927
4736102	4735512	4736490	0.08805006377551011	0.1084582270408163	0.12280771683673465	0.07288365776369309
4736916	4736492	4737323	0.010443239795918366	0.013313137755102039	0.01690051020408163	0.7251908396946565
4737824	4737325	4738253	0.020966198979591833	0.029257015306122448	0.04081632653061225	0.7566539923954373
4738760	4738261	4739193	0.013273278061224492	0.017578125000000003	0.022361288265306124	0.5135135135135135
4739633	4739195	4740079	0.0138313137755102	0.021484375	0.027064732142857144	0.6311239193083572
4740528	4740080	4741118	0.006975446428571429	0.008171237244897961	0.010363520408163265	0.8971428571428571
4741516	4741120	4741945	0.006497130102040817	0.007892219387755103	0.009327168367346938	0.8496932515337423
4742345	4741948	4742780	0.005939094387755101	0.007134885204081632	0.008011798469387755	0.8791946308724832
4743163	4742786	4743588	0.015066964285714284	0.02224170918367347	0.031170280612244892	0.5714285714285713
4744068	4743601	4744646	0.007613201530612246	0.010124362244897957	0.012675382653061222	0.7879581151832461
4745106	4744648	4745488	0.01494738520408163	0.019730548469387755	0.02849968112244898	0.8079999999999999
4745945	4745489	4746418	0.009725765306122446	0.013711734693877552	0.019292091836734696	0.7950819672131147
4746887	4746421	4747285	0.03220663265306124	0.04811065051020408	0.0720264668367347	0.7271039603960398
4747874	4747289	4748471	0.012396364795918366	0.016222895408163265	0.021803252551020405	0.7684887459807074
4749035	4748474	4749635	0.007413903061224489	0.008609693877551021	0.010801977040816327	0.9032258064516129
4750097	4749636	4750501	0.013552295918367348	0.018574617346938778	0.02455357142857143	0.5235294117647058
4750930	4750502	4751492	0.014070471938775508	0.018853635204081634	0.02674585459183674	0.7960339943342776
4751869	4751497	4752284	0.018853635204081638	0.02762276785714286	0.03750797193877551	0.5771670190274842
4752897	4752289	4753300	0.010522959183673469	0.013313137755102043	0.01737882653061225	0.8106060606060607
4754140	4753304	4754629	0.006138392857142858	0.006935586734693878	0.008011798469387755	0.9188311688311688
4755114	4754632	4755547	0.011519451530612245	0.01510682397959184	0.020408163265306124	0.8269896193771626
4755950	4755549	4756408	0.00860969387755102	0.01084183673469388	0.013831313775510206	0.8518518518518519
4756877	4756410	4757266	0.006656568877551021	0.0076530612244897975	0.009247448979591837	0.9251497005988023
4757736	4757268	4758093	0.006058673469387755	0.007055165816326529	0.008649553571428572	0.9177631578947368
4758608	4758094	4759017	0.007613201530612246	0.009526466836734694	0.012316645408163266	0.8324607329842932
4759705	4759018	4760136	0.006895727040816327	0.008091517857142858	0.009406887755102043	0.8959537572254336
4760582	4760138	4761011	0.008011798469387757	0.009964923469387757	0.012197066326530611	0.8781094527363185
4762017	4761019	4762634	0.006696428571428572	0.007493622448979592	0.008928571428571428	0.925595238095238
4763152	4762635	4763715	0.00980548469387755	0.011957908163265306	0.015545280612244899	0.8353658536585366
4764313	4763722	4764929	0.008011798469387755	0.009446747448979591	0.011838329081632654	0.9104477611940298
